Style Number                                                                                                                                                                                                                                                                                                                                                                                                                   no,Style,14k price,18k price,Number of Stones,Main Stone Cut,Main Stone Weight,Gem Factor,TOTAL CARAT WEGHT,Natural Sidestone Gem Factor,nOT cLEATED,,,,Notes
WB_RD_149,G2943,#N/A,278.972,19,Round Cut,0.015,19,0.285,0,No,,,,
WB_RD_153,G2944,#N/A,372.8,7,Round Cut,0.03,7,0.21,0,No,,,,
WB_RD_153,G2945,#N/A,372.8,7,Round Cut,0.03,7,0.21,0,No,,,,
WB_RD_153,G2946,#N/A,372.8,7,Round Cut,0.03,7,0.21,0,No,,,,
WB5799E,G2968,#N/A,438.061,17,Round Cut,1,1,1.42,0.42,No,,,,
WB5799E,G2969,#N/A,438.061,17,Round Cut,1,1,1.42,0.42,No,,,,
WB5799E,G2970,#N/A,438.061,17,Round Cut,1,1,1.42,0.42,No,,,,
WB5817E,G2974,#N/A,464.3,19,Round Cut,1,1,1.28,0.28,No,,,,
WB5817E,G2975,#N/A,464.3,19,Round Cut,1,1,1.28,0.28,No,,,,
WB5817E,G2976,#N/A,464.3,19,Round Cut,1,1,1.28,0.28,No,,,,
s310,G30,#N/A,155.396,7,Cushion Cut,0.18,1,0.225,0.045,No,,,,
s311,G31,#N/A,156.287,7,Pear Cut,0.18,1,0.225,0.045,No,,,,
s311,G32,#N/A,156.287,7,Pear Cut,0.18,1,0.225,0.045,No,,,,
s311,G33,#N/A,156.287,7,Pear Cut,0.18,1,0.225,0.045,No,,,,
s312,G34,#N/A,157.178,7,Marquise Cut,0.14,1,0.185,0.045,No,,,,
s312,G35,#N/A,157.178,7,Marquise Cut,0.14,1,0.185,0.045,No,,,,
s312,G36,#N/A,157.178,7,Marquise Cut,0.14,1,0.185,0.045,No,,,,
s313,G37,#N/A,158.069,7,Emerald Cut,0.15,1,0.195,0.045,No,,,,
s313,G38,#N/A,158.069,7,Emerald Cut,0.15,1,0.195,0.045,No,,,,
s313,G39,#N/A,158.069,7,Emerald Cut,0.15,1,0.195,0.045,No,,,,
LR-31,G391,#N/A,106.5,12,Round Cut,0.01,12,0.12,0,No,,,,
LR-31,G392,#N/A,106.5,12,Round Cut,0.01,12,0.12,0,No,,,,
LR-31,G393,#N/A,106.5,12,Round Cut,0.01,12,0.12,0,No,,,,
LR-32,G394,#N/A,107.7,18,Round Cut,0.0025,18,0.045,0,No,,,,
LR-32,G395,#N/A,107.7,18,Round Cut,0.0025,18,0.045,0,No,,,,
LR-32,G396,#N/A,107.7,18,Round Cut,0.0025,18,0.045,0,No,,,,
s302,G4,#N/A,144.304,5,Round Cut,0.03,5,0.15,0,No,,,,
s314,G40,#N/A,155.396,7,Octagon,0.18,1,0.225,0.045,No,,,,
s314,G41,#N/A,155.396,7,Octagon,0.18,1,0.225,0.045,No,,,,
LR-38,G412,#N/A,122.52,3,Round Cut,0.01,3,0.03,0,No,,,,
LR-38,G413,#N/A,122.52,3,Round Cut,0.01,3,0.03,0,No,,,,
LR-38,G414,#N/A,122.52,3,Round Cut,0.01,3,0.03,0,No,,,,
LR-39,G415,#N/A,104.5,2,Round Cut,0.02,2,0.04,0,No,,,,
LR-39,G416,#N/A,104.5,2,Round Cut,0.02,2,0.04,0,No,,,,
LR-39,G417,#N/A,104.5,2,Round Cut,0.02,2,0.04,0,No,,,,
s314,G42,#N/A,155.396,7,Octagon,0.18,1,0.225,0.045,No,,,,
s315,G43,#N/A,157.178,7,Cushion Cut,0.18,1,0.225,0.045,No,,,,
LR-44,G430,#N/A,122.72,4,Round Cut,0.02,4,0.08,0,No,,,,
LR-44,G431,#N/A,122.72,4,Round Cut,0.02,4,0.08,0,No,,,,
LR-44,G432,#N/A,122.72,4,Round Cut,0.02,4,0.08,0,No,,,,
LR-45,G433,#N/A,123.32,7,Round Cut,0.0075,4,0.0425,0.0125,No,,,,
LR-45,G434,#N/A,123.32,7,Round Cut,0.0075,4,0.0425,0.0125,No,,,,
LR-45,G435,#N/A,123.32,7,Round Cut,0.0075,4,0.0425,0.0125,No,,,,
LR-46,G436,#N/A,124.72,14,Round Cut,0.02,1,0.0525,0.0325,No,,,,
LR-46,G437,#N/A,124.72,14,Round Cut,0.02,1,0.0525,0.0325,No,,,,
LR-46,G438,#N/A,124.72,14,Round Cut,0.02,1,0.0525,0.0325,No,,,,
LR-47,G439,#N/A,122.32,2,Round Cut,0.02,2,0.04,0,No,,,,
s315,G44,#N/A,157.178,7,Cushion Cut,0.18,1,0.225,0.045,No,,,,
LR-47,G440,#N/A,122.32,2,Round Cut,0.02,2,0.04,0,No,,,,
LR-47,G441,#N/A,122.32,2,Round Cut,0.02,2,0.04,0,No,,,,
s315,G45,#N/A,157.178,7,Cushion Cut,0.18,1,0.225,0.045,No,,,,
LR-51,G451,#N/A,114.41,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-51,G452,#N/A,114.41,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-51,G453,#N/A,114.41,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-52,G454,#N/A,239.15,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-52,G455,#N/A,239.15,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-52,G456,#N/A,239.15,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-53,G457,#N/A,205.91,19,Round Cut,0.02,1,0.2525,0.2325,No,,,,
LR-53,G458,#N/A,205.91,19,Round Cut,0.02,1,0.2525,0.2325,No,,,,
LR-53,G459,#N/A,205.91,19,Round Cut,0.02,1,0.2525,0.2325,No,,,,
s316,G46,#N/A,158.069,7,Heart Cut,0.18,1,0.225,0.045,No,,,,
LR-54,G460,#N/A,114.61,8,Round Cut,0.015,4,0.12,0.06,No,,,,
LR-54,G461,#N/A,114.61,8,Round Cut,0.015,4,0.12,0.06,No,,,,
LR-54,G462,#N/A,114.61,8,Round Cut,0.015,4,0.12,0.06,No,,,,
LR-55,G463,#N/A,152.45,19,Round Cut,0.015,1,0.225,0.21,No,,,,
LR-55,G464,#N/A,152.45,19,Round Cut,0.015,1,0.225,0.21,No,,,,
LR-55,G465,#N/A,152.45,19,Round Cut,0.015,1,0.225,0.21,No,,,,
LR-57,G469,#N/A,132.43,8,Round Cut,0.015,8,0.12,0,No,,,,
s316,G47,#N/A,158.069,7,Heart Cut,0.18,1,0.225,0.045,No,,,,
LR-57,G470,#N/A,132.43,8,Round Cut,0.015,8,0.12,0,No,,,,
LR-57,G471,#N/A,132.43,8,Round Cut,0.015,8,0.12,0,No,,,,
s316,G48,#N/A,158.069,7,Heart Cut,0.18,1,0.225,0.045,No,,,,
LR-63,G487,#N/A,122.92,5,Round Cut,0.04,1,0.12,0.08,No,,,,
LR-63,G488,#N/A,122.92,5,Round Cut,0.04,1,0.12,0.08,No,,,,
LR-63,G489,#N/A,122.92,5,Round Cut,0.04,1,0.12,0.08,No,,,,
s317,G49,#N/A,162.524,7,Trillion Cut,0.23,1,0.275,0.045,No,,,,
LR-65,G493,#N/A,87.88,8,Round Cut,0.01,1,0.045,0.035,No,,,,
LR-65,G494,#N/A,87.88,8,Round Cut,0.01,1,0.045,0.035,No,,,,
LR-65,G495,#N/A,87.88,8,Round Cut,0.01,1,0.045,0.035,No,,,,
LR-66,G496,#N/A,175.98,3,Round Cut,0.015,1,0.03,0.015,No,,,,
LR-66,G497,#N/A,175.98,3,Round Cut,0.015,1,0.03,0.015,No,,,,
LR-66,G498,#N/A,175.98,3,Round Cut,0.015,1,0.03,0.015,No,,,,
LR-67,G499,#N/A,150.05,7,Round Cut,0.015,7,0.105,0,No,,,,
s302,G5,#N/A,144.304,5,Round Cut,0.03,5,0.15,0,No,,,,
s317,G50,#N/A,162.524,7,Trillion Cut,0.23,1,0.275,0.045,No,,,,
LR-67,G500,#N/A,150.05,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-67,G501,#N/A,150.05,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-68,G502,#N/A,150.85,11,Round Cut,0.005,11,0.055,0,No,,,,
LR-68,G503,#N/A,150.85,11,Round Cut,0.005,11,0.055,0,No,,,,
LR-68,G504,#N/A,150.85,11,Round Cut,0.005,11,0.055,0,No,,,,
LR-69,G505,#N/A,150.45,9,Round Cut,0.015,1,0.11,0.095,No,,,,
LR-69,G506,#N/A,150.45,9,Round Cut,0.015,1,0.11,0.095,No,,,,
LR-69,G507,#N/A,150.45,9,Round Cut,0.015,1,0.11,0.095,No,,,,
s317,G51,#N/A,162.524,7,Trillion Cut,0.23,1,0.275,0.045,No,,,,
s318,G52,#N/A,161.524,2,Triangle Cut,0.23,1,0.39,0.16,No,,,,
LR-74,G520,#N/A,132.03,6,Round Cut,0.015,2,0.08,0.05,No,,,,
LR-74,G521,#N/A,132.03,6,Round Cut,0.015,2,0.08,0.05,No,,,,
LR-74,G522,#N/A,132.03,6,Round Cut,0.015,2,0.08,0.05,No,,,,
LR-75,G523,#N/A,160.36,14,Round Cut,0.0075,10,0.095,0.02,No,,,,
LR-75,G524,#N/A,160.36,14,Round Cut,0.0075,10,0.095,0.02,No,,,,
LR-75,G525,#N/A,160.36,14,Round Cut,0.0075,10,0.095,0.02,No,,,,
s318,G53,#N/A,161.524,2,Triangle Cut,0.23,1,0.39,0.16,No,,,,
s318,G54,#N/A,161.524,2,Triangle Cut,0.23,1,0.39,0.16,No,,,,
LR-81,G541,#N/A,151.45,14,Round Cut,0.01,10,0.13,0.03,No,,,,
LR-81,G542,#N/A,151.45,14,Round Cut,0.01,10,0.13,0.03,No,,,,
LR-81,G543,#N/A,151.45,14,Round Cut,0.01,10,0.13,0.03,No,,,,
LR-82,G544,#N/A,148.85,1,Round Cut,0.01,1,0.01,0,No,,,,
LR-82,G545,#N/A,148.85,1,Round Cut,0.01,1,0.01,0,No,,,,
LR-82,G546,#N/A,148.85,1,Round Cut,0.01,1,0.01,0,No,,,,
s319,G55,#N/A,151.741,11,Round Cut,0.005,11,0.055,0,No,,,,
LR-84,G550,#N/A,113.21,1,Round Cut,0.06,1,0.06,0,No,,,,
LR-84,G551,#N/A,113.21,1,Round Cut,0.06,1,0.06,0,No,,,,
LR-84,G552,#N/A,113.21,1,Round Cut,0.06,1,0.06,0,No,,,,
s319,G56,#N/A,151.741,11,Round Cut,0.005,11,0.055,0,No,,,,
LR-88,G562,#N/A,113.81,4,Round Cut,0.025,1,0.07,0.045,No,,,,
LR-88,G563,#N/A,113.81,4,Round Cut,0.025,1,0.07,0.045,No,,,,
LR-88,G564,#N/A,113.81,4,Round Cut,0.025,1,0.07,0.045,No,,,,
LR-89,G565,#N/A,176.58,6,Round Cut,0.025,1,0.075,0.05,No,,,,
LR-89,G566,#N/A,176.58,6,Round Cut,0.025,1,0.075,0.05,No,,,,
LR-89,G567,#N/A,176.58,6,Round Cut,0.025,1,0.075,0.05,No,,,,
LR-90,G568,#N/A,140.14,2,Round Cut,0.02,2,0.04,0,No,,,,
LR-90,G569,#N/A,140.14,2,Round Cut,0.02,2,0.04,0,No,,,,
s319,G57,#N/A,151.741,11,Round Cut,0.005,11,0.055,0,No,,,,
LR-90,G570,#N/A,140.14,2,Round Cut,0.02,2,0.04,0,No,,,,
LR-92,G574,#N/A,125.32,17,Round Cut,0.0075,1,0.0675,0.06,No,,,,
LR-92,G575,#N/A,125.32,17,Round Cut,0.0075,1,0.0675,0.06,No,,,,
LR-92,G576,#N/A,125.32,17,Round Cut,0.0075,1,0.0675,0.06,No,,,,
LR-94,G580,#N/A,177.78,12,Round Cut,0.015,12,0.18,0,No,,,,
LR-94,G581,#N/A,177.78,12,Round Cut,0.015,12,0.18,0,No,,,,
LR-94,G582,#N/A,177.78,12,Round Cut,0.015,12,0.18,0,No,,,,
LR-99,G595,#N/A,195,9,Round Cut,0.015,9,0.135,0,No,,,,
LR-99,G596,#N/A,195,9,Round Cut,0.015,9,0.135,0,No,,,,
LR-99,G597,#N/A,195,9,Round Cut,0.015,9,0.135,0,No,,,,
LR-100,G598,#N/A,179.38,20,Round Cut,0.005,20,0.1,0,No,,,,
LR-100,G599,#N/A,179.38,20,Round Cut,0.005,20,0.1,0,No,,,,
s302,G6,#N/A,144.304,5,Round Cut,0.03,5,0.15,0,No,,,,
LR-100,G600,#N/A,179.38,20,Round Cut,0.005,20,0.1,0,No,,,,
LR-101,G601,#N/A,149.05,2,Round Cut,0.025,1,0.035,0.01,No,,,,
LR-101,G602,#N/A,149.05,2,Round Cut,0.025,1,0.035,0.01,No,,,,
LR-101,G603,#N/A,149.05,2,Round Cut,0.025,1,0.035,0.01,No,,,,
LR-103,G607,#N/A,122.72,4,Round Cut,0.005,4,0.02,0,No,,,,
LR-103,G608,#N/A,122.72,4,Round Cut,0.005,4,0.02,0,No,,,,
LR-103,G609,#N/A,122.72,4,Round Cut,0.005,4,0.02,0,No,,,,
LR-104,G610,#N/A,194.8,8,Round Cut,0.02,1,0.125,0.105,No,,,,
LR-104,G611,#N/A,194.8,8,Round Cut,0.02,1,0.125,0.105,No,,,,
LR-104,G612,#N/A,194.8,8,Round Cut,0.02,1,0.125,0.105,No,,,,
LR-105,G613,#N/A,149.85,6,Round Cut,0.015,2,0.05,0.02,No,,,,
LR-105,G614,#N/A,149.85,6,Round Cut,0.015,2,0.05,0.02,No,,,,
LR-105,G615,#N/A,149.85,6,Round Cut,0.015,2,0.05,0.02,No,,,,
LR-106,G616,#N/A,151.05,12,Round Cut,0.01,4,0.09,0.05,No,,,,
LR-106,G617,#N/A,151.05,12,Round Cut,0.01,4,0.09,0.05,No,,,,
LR-106,G618,#N/A,151.05,12,Round Cut,0.01,4,0.09,0.05,No,,,,
LR-108,G622,#N/A,166.87,2,Round Cut,0.015,2,0.03,0,No,,,,
LR-108,G623,#N/A,166.87,2,Round Cut,0.015,2,0.03,0,No,,,,
LR-108,G624,#N/A,166.87,2,Round Cut,0.015,2,0.03,0,No,,,,
LR-109,G625,#N/A,149.05,2,Round Cut,0.03,1,0.04,0.01,No,,,,
LR-109,G626,#N/A,149.05,2,Round Cut,0.03,1,0.04,0.01,No,,,,
LR-109,G627,#N/A,149.05,2,Round Cut,0.03,1,0.04,0.01,No,,,,
LR-111,G631,#N/A,151.85,16,Round Cut,0.015,3,0.16,0.115,No,,,,
LR-111,G632,#N/A,151.85,16,Round Cut,0.015,3,0.16,0.115,No,,,,
LR-111,G633,#N/A,151.85,16,Round Cut,0.015,3,0.16,0.115,No,,,,
LR-112,G634,#N/A,149.85,6,Round Cut,0.02,3,0.0825,0.0225,No,,,,
LR-112,G635,#N/A,149.85,6,Round Cut,0.02,3,0.0825,0.0225,No,,,,
LR-112,G636,#N/A,149.85,6,Round Cut,0.02,3,0.0825,0.0225,No,,,,
LR-114,G640,#N/A,176.18,4,Round Cut,0.02,4,0.08,0,No,,,,
LR-114,G641,#N/A,176.18,4,Round Cut,0.02,4,0.08,0,No,,,,
LR-114,G642,#N/A,176.18,4,Round Cut,0.02,4,0.08,0,No,,,,
LR-118,G652,#N/A,116.81,19,Round Cut,0.03,1,0.125,0.095,No,,,,
LR-118,G653,#N/A,116.81,19,Round Cut,0.03,1,0.125,0.095,No,,,,
LR-118,G654,#N/A,116.81,19,Round Cut,0.03,1,0.125,0.095,No,,,,
LR-120,G658,#N/A,194.8,8,Round Cut,0.03,4,0.16,0.04,No,,,,
LR-120,G659,#N/A,194.8,8,Round Cut,0.03,4,0.16,0.04,No,,,,
LR-120,G660,#N/A,194.8,8,Round Cut,0.03,4,0.16,0.04,No,,,,
LR-121,G661,#N/A,104.3,1,Round Cut,0.03,1,0.03,0,No,,,,
LR-121,G662,#N/A,104.3,1,Round Cut,0.03,1,0.03,0,No,,,,
LR-121,G663,#N/A,104.3,1,Round Cut,0.03,1,0.03,0,No,,,,
s323,G67,#N/A,152.359,23,Round Cut,0.0075,23,0.1725,0,No,,,,
LR-125,G673,#N/A,231.24,12,Round Cut,0.015,6,0.18,0.09,No,,,,
LR-125,G674,#N/A,231.24,12,Round Cut,0.015,6,0.18,0.09,No,,,,
LR-125,G675,#N/A,231.24,12,Round Cut,0.015,6,0.18,0.09,No,,,,
s323,G68,#N/A,152.359,23,Round Cut,0.0075,23,0.1725,0,No,,,,
s323,G69,#N/A,152.359,23,Round Cut,0.0075,23,0.1725,0,No,,,,
s303,G7,#N/A,158.56,5,Princess Cut,0.06,5,0.3,0,No,,,,
LR-135,G703,#N/A,122.12,1,Round Cut,0.04,1,0.04,0,No,,,,
LR-135,G704,#N/A,122.12,1,Round Cut,0.04,1,0.04,0,No,,,,
LR-135,G705,#N/A,122.12,1,Round Cut,0.04,1,0.04,0,No,,,,
LR-136,G706,#N/A,122.72,4,Round Cut,0.02,2,0.07,0.03,No,,,,
LR-136,G707,#N/A,122.72,4,Round Cut,0.02,2,0.07,0.03,No,,,,
LR-136,G708,#N/A,122.72,4,Round Cut,0.02,2,0.07,0.03,No,,,,
LR-137,G709,#N/A,124.92,15,Round Cut,0.005,14,0.0725,0.0025,No,,,,
LR-137,G710,#N/A,124.92,15,Round Cut,0.005,14,0.0725,0.0025,No,,,,
LR-137,G711,#N/A,124.92,15,Round Cut,0.005,14,0.0725,0.0025,No,,,,
LR_138,G712,#N/A,122.32,2,Round Cut,0.025,2,0.05,0,No,,,,
LR_138,G713,#N/A,122.32,2,Round Cut,0.025,2,0.05,0,No,,,,
LR_138,G714,#N/A,122.32,2,Round Cut,0.025,2,0.05,0,No,,,,
LR-139,G715,#N/A,150.05,7,Round Cut,0.025,2,0.09,0.04,No,,,,
LR-139,G716,#N/A,150.05,7,Round Cut,0.025,2,0.09,0.04,No,,,,
LR-139,G717,#N/A,150.05,7,Round Cut,0.025,2,0.09,0.04,No,,,,
LR-143,G727,#N/A,133.43,13,Round Cut,0.01,13,0.13,0,No,,,,
LR-143,G728,#N/A,133.43,13,Round Cut,0.01,13,0.13,0,No,,,,
LR-143,G729,#N/A,133.43,13,Round Cut,0.01,13,0.13,0,No,,,,
LR-144,G730,#N/A,158.76,6,Round Cut,0.015,6,0.09,0,No,,,,
LR-144,G731,#N/A,158.76,6,Round Cut,0.015,6,0.09,0,No,,,,
LR-144,G732,#N/A,158.76,6,Round Cut,0.015,6,0.09,0,No,,,,
LR-146,G736,#N/A,215.82,24,Round Cut,0.005,23,0.1175,0.0025,No,,,,
LR-146,G737,#N/A,215.82,24,Round Cut,0.005,23,0.1175,0.0025,No,,,,
LR-146,G738,#N/A,215.82,24,Round Cut,0.005,23,0.1175,0.0025,No,,,,
LR-149,G745,#N/A,176.78,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-149,G746,#N/A,176.78,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-149,G747,#N/A,176.78,7,Round Cut,0.015,7,0.105,0,No,,,,
LR-150,G748,#N/A,151.05,12,Round Cut,0.015,6,0.12,0.03,No,,,,
LR-150,G749,#N/A,151.05,12,Round Cut,0.015,6,0.12,0.03,No,,,,
LR-150,G750,#N/A,151.05,12,Round Cut,0.015,6,0.12,0.03,No,,,,
s1,G751,#N/A,152.141,13,Round Cut,0.06,1,0.12,0.06,No,,,,
s1,G752,#N/A,152.141,13,Round Cut,0.06,1,0.12,0.06,No,,,,
s1,G753,#N/A,152.141,13,Round Cut,0.06,1,0.12,0.06,No,,,,
s2,G754,#N/A,143.322,9,Baguette Cut,0.14,1,0.22,0.08,No,,,,
s2,G755,#N/A,143.322,9,Baguette Cut,0.14,1,0.22,0.08,No,,,,
s2,G756,#N/A,143.322,9,Baguette Cut,0.14,1,0.22,0.08,No,,,,
s3,G757,#N/A,150.45,9,Round Cut,0.06,1,0.17,0.11,No,,,,
s3,G758,#N/A,150.45,9,Round Cut,0.06,1,0.17,0.11,No,,,,
s3,G759,#N/A,150.45,9,Round Cut,0.06,1,0.17,0.11,No,,,,
s4,G760,#N/A,149.868,15,Round Cut,0.06,1,0.14,0.08,No,,,,
s4,G761,#N/A,149.868,15,Round Cut,0.06,1,0.14,0.08,No,,,,
s4,G762,#N/A,149.868,15,Round Cut,0.06,1,0.14,0.08,No,,,,
s5,G763,#N/A,174.325,17,Round Cut,0.01,17,0.17,0,No,,,,
s5,G764,#N/A,174.325,17,Round Cut,0.01,17,0.17,0,No,,,,
s5,G765,#N/A,174.325,17,Round Cut,0.01,17,0.17,0,No,,,,
s7,G769,#N/A,157.978,11,Round Cut,0.025,11,0.275,0,No,,,,
s7,G770,#N/A,157.978,11,Round Cut,0.025,11,0.275,0,No,,,,
s7,G771,#N/A,157.978,11,Round Cut,0.025,11,0.275,0,No,,,,
s9,G775,#N/A,147.086,10,Round Cut,0.06,2,0.27,0.15,No,,,,
s9,G776,#N/A,147.086,10,Round Cut,0.06,2,0.27,0.15,No,,,,
s9,G777,#N/A,147.086,10,Round Cut,0.06,2,0.27,0.15,No,,,,
s10,G778,#N/A,148.486,17,Round Cut,0.015,17,0.255,0,No,,,,
s10,G779,#N/A,148.486,17,Round Cut,0.015,17,0.255,0,No,,,,
s10,G780,#N/A,148.486,17,Round Cut,0.015,17,0.255,0,No,,,,
s11,G781,#N/A,126.775,2,Baguette Cut,0.06,2,0.12,0,No,,,,
s11,G782,#N/A,126.775,2,Baguette Cut,0.06,2,0.12,0,No,,,,
s11,G783,#N/A,126.775,2,Baguette Cut,0.06,2,0.12,0,No,,,,
s12,G784,#N/A,148.795,23,Marquise Cut,0.025,7,0.335,0.16,No,,,,
s12,G785,#N/A,148.795,23,Marquise Cut,0.025,7,0.335,0.16,No,,,,
s12,G786,#N/A,148.795,23,Marquise Cut,0.025,7,0.335,0.16,No,,,,
S13,G787,#N/A,158.069,7,Round Cut,0.11,1,0.17,0.06,No,,,,
S13,G788,#N/A,158.069,7,Round Cut,0.11,1,0.17,0.06,No,,,,
S13,G789,#N/A,158.069,7,Round Cut,0.11,1,0.17,0.06,No,,,,
s327,G79,#N/A,166.088,7,Round Cut,0.015,7,0.105,0,No,,,,
s14,G790,#N/A,162.324,6,Round Cut,0.015,6,0.09,0,No,,,,
s14,G791,#N/A,162.324,6,Round Cut,0.015,6,0.09,0,No,,,,
s14,G792,#N/A,162.324,6,Round Cut,0.015,6,0.09,0,No,,,,
s15,G793,#N/A,171.252,15,Round Cut,0.04,5,0.3,0.1,No,,,,
s15,G794,#N/A,171.252,15,Round Cut,0.04,5,0.3,0.1,No,,,,
s15,G795,#N/A,171.252,15,Round Cut,0.04,5,0.3,0.1,No,,,,
s16,G796,#N/A,144.413,10,Baguette Cut,0.08,2,0.24,0.08,No,,,,
s16,G797,#N/A,144.413,10,Baguette Cut,0.08,2,0.24,0.08,No,,,,
s16,G798,#N/A,144.413,10,Baguette Cut,0.08,2,0.24,0.08,No,,,,
s17,G799,#N/A,145.013,13,Round Cut,0.01,7,0.1,0.03,No,,,,
s303,G8,#N/A,158.56,5,Princess Cut,0.06,5,0.3,0,No,,,,
s327,G80,#N/A,166.088,7,Round Cut,0.015,7,0.105,0,No,,,,
s17,G800,#N/A,145.013,13,Round Cut,0.01,7,0.1,0.03,No,,,,
s17,G801,#N/A,145.013,13,Round Cut,0.01,7,0.1,0.03,No,,,,
s18,G802,#N/A,190.054,11,Round Cut,0.04,5,0.29,0.09,No,,,,
s18,G803,#N/A,190.054,11,Round Cut,0.04,5,0.29,0.09,No,,,,
s18,G804,#N/A,190.054,11,Round Cut,0.04,5,0.29,0.09,No,,,,
s20,G808,#N/A,177.671,7,Round Cut,0.04,7,0.28,0,No,,,,
s20,G809,#N/A,177.671,7,Round Cut,0.04,7,0.28,0,No,,,,
s327,G81,#N/A,166.088,7,Round Cut,0.015,7,0.105,0,No,,,,
s20,G810,#N/A,177.671,7,Round Cut,0.04,7,0.28,0,No,,,,
s21,G811,#N/A,155.014,14,Round Cut,0.01,14,0.14,0,No,,,,
s21,G812,#N/A,155.014,14,Round Cut,0.01,14,0.14,0,No,,,,
s21,G813,#N/A,155.014,14,Round Cut,0.01,14,0.14,0,No,,,,
s22,G814,#N/A,135.394,5,Round Cut,0.03,1,0.09,0.06,No,,,,
s22,G815,#N/A,135.394,5,Round Cut,0.03,1,0.09,0.06,No,,,,
s22,G816,#N/A,135.394,5,Round Cut,0.03,1,0.09,0.06,No,,,,
s23,G817,#N/A,156.087,6,Round Cut,0.015,6,0.09,0,No,,,,
s23,G818,#N/A,156.087,6,Round Cut,0.015,6,0.09,0,No,,,,
s23,G819,#N/A,156.087,6,Round Cut,0.015,6,0.09,0,No,,,,
s25,G823,#N/A,158.96,7,Round Cut,0.04,1,0.17,0.13,No,,,,
s25,G824,#N/A,158.96,7,Round Cut,0.04,1,0.17,0.13,No,,,,
s25,G825,#N/A,158.96,7,Round Cut,0.04,1,0.17,0.13,No,,,,
s26,G826,#N/A,179.071,14,oval Cut,0.43,1,0.56,0.13,No,,,,
s26,G827,#N/A,179.071,14,oval Cut,0.43,1,0.56,0.13,No,,,,
s26,G828,#N/A,179.071,14,oval Cut,0.43,1,0.56,0.13,No,,,,
s27,G829,#N/A,143.904,3,Baguette Cut,0.05,3,0.15,0,No,,,,
s27,G830,#N/A,143.904,3,Baguette Cut,0.05,3,0.15,0,No,,,,
s27,G831,#N/A,143.904,3,Baguette Cut,0.05,3,0.15,0,No,,,,
s28,G832,#N/A,121.429,2,Round Cut,0.04,2,0.08,0,No,,,,
s28,G833,#N/A,121.429,2,Round Cut,0.04,2,0.08,0,No,,,,
s28,G834,#N/A,121.429,2,Round Cut,0.04,2,0.08,0,No,,,,
s29,G835,#N/A,122.829,9,Round Cut,0.0075,9,0.0675,0,No,,,,
s29,G836,#N/A,122.829,9,Round Cut,0.0075,9,0.0675,0,No,,,,
s29,G837,#N/A,122.829,9,Round Cut,0.0075,9,0.0675,0,No,,,,
s30,G838,#N/A,180.562,17,Baguette Cut,0.4,5,2.09,0.09,No,,,,
s30,G839,#N/A,180.562,17,Baguette Cut,0.4,5,2.09,0.09,No,,,,
s30,G840,#N/A,180.562,17,Baguette Cut,0.4,5,2.09,0.09,No,,,,
s31,G841,#N/A,190.072,20,Round Cut,0.01,20,0.2,0,No,,,,
s31,G842,#N/A,190.072,20,Round Cut,0.01,20,0.2,0,No,,,,
s31,G843,#N/A,190.072,20,Round Cut,0.01,20,0.2,0,No,,,,
s329,G85,#N/A,149.559,9,Marquise Cut,0.14,1,0.26,0.12,No,,,,
s34,G850,#N/A,137.267,1,Round Cut,0.06,1,0.06,0,No,,,,
s34,G851,#N/A,137.267,1,Round Cut,0.06,1,0.06,0,No,,,,
s34,G852,#N/A,137.267,1,Round Cut,0.06,1,0.06,0,No,,,,
s35,G853,#N/A,151.032,3,Baguette Cut,0.06,1,0.1,0.04,No,,,,
s35,G854,#N/A,151.032,3,Baguette Cut,0.06,1,0.1,0.04,No,,,,
s35,G855,#N/A,151.032,3,Baguette Cut,0.06,1,0.1,0.04,No,,,,
s36,G856,#N/A,137.576,7,Round Cut,0.01,7,0.07,0,No,,,,
s36,G857,#N/A,137.576,7,Round Cut,0.01,7,0.07,0,No,,,,
s36,G858,#N/A,137.576,7,Round Cut,0.01,7,0.07,0,No,,,,
s329,G86,#N/A,149.559,9,Marquise Cut,0.14,1,0.26,0.12,No,,,,
s38,G862,#N/A,140.158,11,Round Cut,0.01,11,0.11,0,No,,,,
s38,G863,#N/A,140.158,11,Round Cut,0.01,11,0.11,0,No,,,,
s38,G864,#N/A,140.158,11,Round Cut,0.01,11,0.11,0,No,,,,
s39,G865,#N/A,149.159,7,Round Cut,0.01,7,0.07,0,No,,,,
s39,G866,#N/A,149.159,7,Round Cut,0.01,7,0.07,0,No,,,,
s39,G867,#N/A,149.159,7,Round Cut,0.01,7,0.07,0,No,,,,
s40,G868,#N/A,145.195,5,Round Cut,0.01,5,0.05,0,No,,,,
s40,G869,#N/A,145.195,5,Round Cut,0.01,5,0.05,0,No,,,,
